18	97	1
18	94	1
18	109	1
18	1	1
18	23	1
18	110	1
18	111	1
18	112	1
18	113	1
19	93	1
19	96	1
19	97	1
19	94	1
19	23	1
19	95	1
19	114	1
20	93	1
20	96	1
20	97	1
20	94	1
20	1	1
20	95	1
21	108	1
21	115	1
21	116	1
21	117	1
21	118	1
21	119	1
21	120	1
21	11	1
21	12	1
22	11	1
22	12	1
22	121	1
22	93	1
22	96	1
22	97	1
22	94	1
22	122	1
22	4	1
22	123	1
22	124	1
22	125	1
22	126	1
22	98	1
22	127	1
22	0	1
22	99	1
22	100	1
22	101	1
22	128	1
22	1	1
22	23	1
22	129	1
22	130	1
22	131	1
22	47	1
22	48	1
22	49	1
22	132	1
22	133	1
22	134	1
22	135	1
22	136	1
22	137	1
22	138	1
22	139	1
22	140	1
22	141	1
22	142	1
22	143	1
22	144	1
22	145	1
23	93	1
23	96	1
23	97	1
23	94	1
23	122	1
23	4	1
23	127	1
23	0	1
23	99	1
23	100	1
23	101	1
23	95	1
23	146	1
23	147	1
23	148	1
23	149	1
23	150	1
23	151	1
23	152	1
23	153	1
23	154	1
23	132	1
24	155	1
24	108	1
24	11	1
24	12	1
24	156	1
24	157	1
24	5	1
24	44	1
24	158	1
24	1	1
24	23	1
24	110	1
24	45	1
24	85	1
24	27	1
24	28	1
24	29	1
24	30	1
24	31	1
24	32	1
24	33	1
24	34	1
24	35	1
24	36	1
24	39	1
24	40	1
24	41	1
24	42	1
25	155	1
25	108	1
25	10	1
25	11	1
25	12	1
25	159	1
25	1	1
25	23	1
25	26	1
26	155	1
26	11	1
26	160	1
26	161	1
26	162	1
26	163	1
26	1	1
27	155	1
27	108	1
27	10	1
27	11	1
27	12	1
27	159	1
27	1	1
27	23	1
27	26	1
28	155	1
28	108	1
28	119	1
28	74	1
28	11	1
28	12	1
28	93	1
28	96	1
28	97	1
28	94	1
28	164	1
28	4	1
28	165	1
28	166	1
28	99	1
28	167	1
28	168	1
28	169	1
28	1	1
28	23	1
28	95	1
28	170	1
28	171	1
28	143	1
28	144	1
28	145	1
29	108	1
29	115	1
29	116	1
29	117	1
29	118	1
29	120	1
29	11	1
29	12	1
29	172	1
29	173	1
29	93	1
29	96	1
29	97	1
29	94	1
29	164	1
29	174	1
29	4	1
29	123	1
29	124	1
29	125	1
29	126	1
29	175	1
29	176	1
29	98	1
29	177	1
29	1	1
29	23	1
29	110	1
29	129	1
29	130	1
29	131	1
29	95	1
29	178	1
29	179	1
29	180	1
29	181	1
29	182	1
29	183	1
29	184	1
29	25	1
29	185	1
29	143	1
29	144	1
29	145	1
30	108	1
30	10	1
30	73	1
30	11	1
30	12	1
30	186	1
30	187	1
30	188	1
30	189	1
30	4	1
30	190	1
30	191	1
30	156	1
30	165	1
30	166	1
30	99	1
30	167	1
30	168	1
30	169	1
30	192	1
30	1	1
30	23	1
30	193	1
30	194	1
30	63	1
30	195	1
30	196	1
30	197	1
30	198	1
30	199	1
30	147	1
30	148	1
30	149	1
30	150	1
30	151	1
30	153	1
30	154	1
30	200	1
30	201	1
30	202	1
30	203	1
31	11	1
31	12	1
31	93	1
31	96	1
31	97	1
31	94	1
31	164	1
31	204	1
31	205	1
31	206	1
31	207	1
31	208	1
31	209	1
31	210	1
31	211	1
31	212	1
31	127	1
31	0	1
31	99	1
31	100	1
31	101	1
31	128	1
31	1	1
31	102	1
31	23	1
31	95	1
31	213	1
31	214	1
31	215	1
32	108	1
32	119	1
32	74	1
32	11	1
32	12	1
32	93	1
32	96	1
32	97	1
32	94	1
32	1	1
32	23	1
32	95	1
33	12	1
33	93	1
33	96	1
33	97	1
33	94	1
33	1	1
33	23	1
33	95	1
34	93	1
34	96	1
34	97	1
35	108	1
35	119	1
35	73	1
35	74	1
35	11	1
35	12	1
35	93	1
35	96	1
35	97	1
35	94	1
35	164	1
35	1	1
35	23	1
35	95	1
36	12	1
36	93	1
36	96	1
36	97	1
36	94	1
36	164	1
36	4	1
36	98	1
36	165	1
36	166	1
36	216	1
36	99	1
36	167	1
36	168	1
36	169	1
36	5	1
36	44	1
36	95	1
36	217	1
36	218	1
36	133	1
36	219	1
36	220	1
36	221	1
36	52	1
37	115	1
37	116	1
37	117	1
37	222	1
37	118	1
37	119	1
37	120	1
37	73	1
37	11	1
37	12	1
37	93	1
37	96	1
37	97	1
37	94	1
37	164	1
37	4	1
37	223	1
37	98	1
37	127	1
37	224	1
37	165	1
37	166	1
37	216	1
37	99	1
37	167	1
37	168	1
37	169	1
37	128	1
37	1	1
37	23	1
38	93	1
38	96	1
38	97	1
38	94	1
38	4	1
39	11	1
39	225	1
39	93	1
39	96	1
39	97	1
39	94	1
39	4	1
39	98	1
39	0	1
39	99	1
39	100	1
39	101	1
39	76	1
39	226	1
39	1	1
39	23	1
39	95	1
39	104	1
39	227	1
39	228	1
39	229	1
39	230	1
39	231	1
39	140	1
39	141	1
39	142	1
39	232	1
39	233	1
39	51	1
39	234	1
39	235	1
39	236	1
39	237	1
39	238	1
39	239	1
39	240	1
39	241	1
40	108	1
40	11	1
40	242	1
40	243	1
40	244	1
40	245	1
40	246	1
40	247	1
40	248	1
40	249	1
40	250	1
40	251	1
40	1	1
40	23	1
40	252	1
40	253	1
40	178	1
40	179	1
40	180	1
40	181	1
40	254	1
40	182	1
40	255	1
40	183	1
40	9	1
41	256	1
41	12	1
41	93	1
41	96	1
41	97	1
41	94	1
41	164	1
41	257	1
41	258	1
41	259	1
42	256	1
42	43	1
42	93	1
42	96	1
42	97	1
42	94	1
42	260	1
42	4	1
43	256	1
43	93	1
43	96	1
43	97	1
43	94	1
43	71	1
43	23	1
43	261	1
43	262	1
44	12	1
44	93	1
44	96	1
44	97	1
44	94	1
44	4	1
44	223	1
44	98	1
44	127	1
44	0	1
44	99	1
44	100	1
44	101	1
44	5	1
44	44	1
44	1	1
44	23	1
44	95	1
44	133	1
45	93	1
45	96	1
45	97	1
45	94	1
45	123	1
45	124	1
45	126	1
45	263	1
45	223	1
45	98	1
45	128	1
45	264	1
45	265	1
45	266	1
45	267	1
45	268	1
45	269	1
45	270	1
45	271	1
45	272	1
46	73	1
46	12	1
46	93	1
46	96	1
46	97	1
46	94	1
46	164	1
46	273	1
46	174	1
46	4	1
46	211	1
46	212	1
46	274	1
46	165	1
46	166	1
46	216	1
46	99	1
46	167	1
46	168	1
46	169	1
46	23	1
46	45	1
46	275	1
46	95	1
46	276	1
46	277	1
46	278	1
46	279	1
46	215	1
47	93	1
47	96	1
47	97	1
47	94	1
47	260	1
47	4	1
47	98	1
47	280	1
47	0	1
47	5	1
47	1	1
47	23	1
47	281	1
47	45	1
47	282	1
47	283	1
47	284	1
47	252	1
47	180	1
47	285	1
47	286	1
47	287	1
47	288	1
47	289	1
47	290	1
47	291	1
47	292	1
47	293	1
47	294	1
47	295	1
47	296	1
47	297	1
47	298	1
47	299	1
47	300	1
47	301	1
47	51	1
47	52	1
47	302	1
47	303	1
47	304	1
47	305	1
47	306	1
47	307	1
47	308	1
48	11	1
48	12	1
48	93	1
48	96	1
48	97	1
48	94	1
48	4	1
48	98	1
48	309	1
48	0	1
48	99	1
48	100	1
48	101	1
48	128	1
48	23	1
48	283	1
48	310	1
48	95	1
49	12	1
49	93	1
49	96	1
49	97	1
49	94	1
49	4	1
49	98	1
49	0	1
49	99	1
49	100	1
49	101	1
49	128	1
49	1	1
49	23	1
49	95	1
49	227	1
49	228	1
49	229	1
49	230	1
49	234	1
49	235	1
49	236	1
50	73	1
50	93	1
50	96	1
50	97	1
50	94	1
50	164	1
50	4	1
50	98	1
50	0	1
50	128	1
50	95	1
50	227	1
50	228	1
50	229	1
50	230	1
50	139	1
50	234	1
50	235	1
50	236	1
51	108	1
51	11	1
51	12	1
51	93	1
51	96	1
51	97	1
51	94	1
51	4	1
51	0	1
51	99	1
51	100	1
51	101	1
51	102	1
51	23	1
52	311	1
52	312	1
52	108	1
52	73	1
52	11	1
52	12	1
52	93	1
52	96	1
52	97	1
52	94	1
52	164	1
52	313	1
52	314	1
52	315	1
52	223	1
52	98	1
52	0	1
52	165	1
52	166	1
52	216	1
52	99	1
52	167	1
52	168	1
52	316	1
52	169	1
52	5	1
52	44	1
52	23	1
52	110	1
52	317	1
52	318	1
52	319	1
52	320	1
52	321	1
52	322	1
52	323	1
52	324	1
52	325	1
52	326	1
52	327	1
52	328	1
52	231	1
52	329	1
52	330	1
52	51	1
52	52	1
52	70	1
52	331	1
52	237	1
52	238	1
52	239	1
52	240	1
52	241	1
52	332	1
52	4	1
52	123	1
52	124	1
52	333	1
52	125	1
52	126	1
52	334	1
52	335	1
52	336	1
52	337	1
52	338	1
52	264	1
52	95	1
52	144	1
52	339	1
52	89	1
52	90	1
52	91	1
52	340	1
52	92	1
53	11	1
53	93	1
53	96	1
53	97	1
53	94	1
53	341	1
53	260	1
53	4	1
53	342	1
53	315	1
53	343	1
53	5	1
53	6	1
53	23	1
53	317	1
53	318	1
53	131	1
53	319	1
53	320	1
53	322	1
53	323	1
53	324	1
53	325	1
53	326	1
53	327	1
53	95	1
53	231	1
53	344	1
53	330	1
53	51	1
53	237	1
53	238	1
53	239	1
53	240	1
53	241	1
54	12	1
54	93	1
54	96	1
54	97	1
54	94	1
54	4	1
54	274	1
54	5	1
54	44	1
54	345	1
54	23	1
54	129	1
54	130	1
54	131	1
54	346	1
54	95	1
54	276	1
54	277	1
54	278	1
54	279	1
55	93	1
55	96	1
55	97	1
55	94	1
55	127	1
55	0	1
55	99	1
55	100	1
55	101	1
55	5	1
55	6	1
55	1	1
55	95	1
55	133	1
55	52	1
56	108	1
56	11	1
56	12	1
56	93	1
56	96	1
56	97	1
56	94	1
56	4	1
56	123	1
56	124	1
56	125	1
56	126	1
56	127	1
56	0	1
56	99	1
56	100	1
56	101	1
56	1	1
56	23	1
56	129	1
56	130	1
56	131	1
56	347	1
56	348	1
56	349	1
56	134	1
56	135	1
56	136	1
56	137	1
56	138	1
57	108	1
57	11	1
57	12	1
57	93	1
57	96	1
57	97	1
57	94	1
57	4	1
57	0	1
57	99	1
57	100	1
57	101	1
57	5	1
57	6	1
57	44	1
57	1	1
57	102	1
57	23	1
57	129	1
57	130	1
57	131	1
57	346	1
57	347	1
57	344	1
57	350	1
57	348	1
57	139	1
57	140	1
57	141	1
57	142	1
57	351	1
58	108	1
58	222	1
58	119	1
58	11	1
58	12	1
58	225	1
58	4	1
58	274	1
58	98	1
58	156	1
58	0	1
58	165	1
58	166	1
58	216	1
58	99	1
58	167	1
58	168	1
58	169	1
58	352	1
58	23	1
58	353	1
58	110	1
58	354	1
58	355	1
58	356	1
58	357	1
58	358	1
58	359	1
58	360	1
58	361	1
58	362	1
58	363	1
58	364	1
58	365	1
58	366	1
58	367	1
58	368	1
58	369	1
58	370	1
58	371	1
58	140	1
58	372	1
58	9	1
58	373	1
59	93	1
59	96	1
59	97	1
59	94	1
59	341	1
59	374	1
59	260	1
59	4	1
59	5	1
59	6	1
59	23	1
59	264	1
59	95	1
59	344	1
59	350	1
59	133	1
59	52	1
59	375	1
59	351	1
60	12	1
60	121	1
60	93	1
60	96	1
60	97	1
60	94	1
60	4	1
60	376	1
60	0	1
60	99	1
60	100	1
60	101	1
60	1	1
60	23	1
60	275	1
60	95	1
61	108	1
61	11	1
61	12	1
61	93	1
61	96	1
61	97	1
61	94	1
61	164	1
61	4	1
61	211	1
61	212	1
61	377	1
61	376	1
61	165	1
61	166	1
61	378	1
61	216	1
61	99	1
61	167	1
61	168	1
61	169	1
61	1	1
61	23	1
61	95	1
61	82	1
61	215	1
62	93	1
62	96	1
62	97	1
62	94	1
62	4	1
62	0	1
62	99	1
62	100	1
62	101	1
62	5	1
62	6	1
62	95	1
62	344	1
62	350	1
62	133	1
62	351	1
63	93	1
63	96	1
63	97	1
64	108	1
64	74	1
64	11	1
64	12	1
64	93	1
64	96	1
64	97	1
64	94	1
64	164	1
64	379	1
64	273	1
64	174	1
64	4	1
64	224	1
64	165	1
64	166	1
64	99	1
64	167	1
64	168	1
64	169	1
64	5	1
64	44	1
64	345	1
64	380	1
64	1	1
64	23	1
64	45	1
64	275	1
64	355	1
64	344	1
64	350	1
64	381	1
64	139	1
64	370	1
64	371	1
64	140	1
64	351	1
65	115	1
65	116	1
65	117	1
65	222	1
65	382	1
65	118	1
65	119	1
65	383	1
65	120	1
65	73	1
65	384	1
65	385	1
65	74	1
65	11	1
65	12	1
65	93	1
65	96	1
65	97	1
65	94	1
65	164	1
65	4	1
65	23	1
65	110	1
65	95	1
66	312	1
66	11	1
66	12	1
66	93	1
66	96	1
66	97	1
66	94	1
66	386	1
66	4	1
66	387	1
66	23	1
66	45	1
66	282	1
66	195	1
66	388	1
66	389	1
66	390	1
66	391	1
66	392	1
66	393	1
66	394	1
66	395	1
66	111	1
66	112	1
66	396	1
66	397	1
67	108	1
67	11	1
67	225	1
67	4	1
67	212	1
67	398	1
67	399	1
67	400	1
67	165	1
67	166	1
67	99	1
67	167	1
67	168	1
67	169	1
67	1	1
67	23	1
67	401	1
67	402	1
68	108	1
68	11	1
68	225	1
68	4	1
68	212	1
68	398	1
68	399	1
68	400	1
68	165	1
68	166	1
68	99	1
68	167	1
68	168	1
68	169	1
68	1	1
68	23	1
68	401	1
68	402	1
69	108	1
69	11	1
69	225	1
69	4	1
69	314	1
69	398	1
69	399	1
69	400	1
69	165	1
69	166	1
69	99	1
69	167	1
69	168	1
69	169	1
69	1	1
69	23	1
69	328	1
69	401	1
69	402	1
70	12	1
70	93	1
70	96	1
70	97	1
70	94	1
70	122	1
70	4	1
70	123	1
70	124	1
70	126	1
70	223	1
70	98	1
70	1	1
70	23	1
70	132	1
71	12	1
71	93	1
71	96	1
71	97	1
71	94	1
71	122	1
71	4	1
71	132	1
72	108	1
72	119	1
72	74	1
72	11	1
72	12	1
72	93	1
72	96	1
72	97	1
72	94	1
72	1	1
72	23	1
72	95	1
73	108	1
73	73	1
73	11	1
73	93	1
73	96	1
73	97	1
73	94	1
73	123	1
73	124	1
73	125	1
73	126	1
73	1	1
73	23	1
73	45	1
73	46	1
73	403	1
73	404	1
73	405	1
73	406	1
73	95	1
73	184	1
73	143	1
73	144	1
73	407	1
73	408	1
73	409	1
73	410	1
73	411	1
73	333	1
73	412	1
73	413	1
73	414	1
73	145	1
73	51	1
73	52	1
73	5	1
73	44	1
73	47	1
73	48	1
73	49	1
73	134	1
73	137	1
73	185	1
73	415	1
74	11	1
74	93	1
74	96	1
74	97	1
74	94	1
74	4	1
74	416	1
74	417	1
74	418	1
74	419	1
74	420	1
74	421	1
74	422	1
74	423	1
74	424	1
74	425	1
74	309	1
74	426	1
74	427	1
74	428	1
74	0	1
74	99	1
74	100	1
74	101	1
74	128	1
74	1	1
74	23	1
74	353	1
74	429	1
74	430	1
74	264	1
74	347	1
74	431	1
74	95	1
74	252	1
74	253	1
74	432	1
74	139	1
74	140	1
74	433	1
74	434	1
74	435	1
74	436	1
74	437	1
74	438	1
74	439	1
74	440	1
74	441	1
74	302	1
74	237	1
74	442	1
74	240	1
74	272	1
75	12	1
75	93	1
75	96	1
75	97	1
76	108	1
76	11	1
76	12	1
76	4	1
76	314	1
76	443	1
76	0	1
76	99	1
76	100	1
76	101	1
76	5	1
76	44	1
76	1	1
76	23	1
76	110	1
76	444	1
76	445	1
76	446	1
76	51	1
76	52	1
76	447	1
77	108	1
77	11	1
77	12	1
77	93	1
77	96	1
77	97	1
77	94	1
77	1	1
77	23	1
77	170	1
77	178	1
77	179	1
77	180	1
77	181	1
77	254	1
77	182	1
77	183	1
77	47	1
77	48	1
77	49	1
77	133	1
77	171	1
77	143	1
77	144	1
77	145	1
77	448	1
78	108	1
78	119	1
78	74	1
78	11	1
78	12	1
78	93	1
78	96	1
78	97	1
78	94	1
78	4	1
78	223	1
78	98	1
78	1	1
78	23	1
78	95	1
79	108	1
79	119	1
79	74	1
79	11	1
79	12	1
79	93	1
79	96	1
79	97	1
79	94	1
79	223	1
79	98	1
79	1	1
79	23	1
79	95	1
80	108	1
80	119	1
80	73	1
80	74	1
80	11	1
80	12	1
80	93	1
80	96	1
80	97	1
80	94	1
80	164	1
80	223	1
80	98	1
80	1	1
80	23	1
80	95	1
81	11	1
81	12	1
81	93	1
81	96	1
81	97	1
81	94	1
81	4	1
81	127	1
81	165	1
81	166	1
81	99	1
81	167	1
81	168	1
81	169	1
81	128	1
81	449	1
81	1	1
81	102	1
81	23	1
81	450	1
81	451	1
81	95	1
81	170	1
81	213	1
81	171	1
81	143	1
81	144	1
81	145	1
81	214	1
82	312	1
82	108	1
82	11	1
82	4	1
82	212	1
82	98	1
82	0	1
82	99	1
82	100	1
82	101	1
82	1	1
82	102	1
82	23	1
82	452	1
82	453	1
82	454	1
82	455	1
82	456	1
82	457	1
82	458	1
82	459	1
82	460	1
82	461	1
82	282	1
82	195	1
82	146	1
82	147	1
82	148	1
82	149	1
82	150	1
82	151	1
82	152	1
82	153	1
82	154	1
82	462	1
82	463	1
82	402	1
82	464	1
82	465	1
82	466	1
82	467	1
82	468	1
82	469	1
83	470	1
83	93	1
83	96	1
83	97	1
83	94	1
83	4	1
83	1	1
83	95	1
83	471	1
84	470	1
84	93	1
84	96	1
84	97	1
84	94	1
84	4	1
84	1	1
84	95	1
84	471	1
85	470	1
85	93	1
85	96	1
85	97	1
85	94	1
85	1	1
85	95	1
86	470	1
86	93	1
86	96	1
86	97	1
86	94	1
86	1	1
86	95	1
87	470	1
87	93	1
87	96	1
87	97	1
87	94	1
87	128	1
87	1	1
87	471	1
88	470	1
88	93	1
88	96	1
88	97	1
88	94	1
88	1	1
88	95	1
89	470	1
89	93	1
89	96	1
89	97	1
89	94	1
89	128	1
89	1	1
89	95	1
90	470	1
90	93	1
90	96	1
90	97	1
90	94	1
90	1	1
90	471	1
91	470	1
91	93	1
91	96	1
91	97	1
91	94	1
91	128	1
91	1	1
91	95	1
92	470	1
92	93	1
92	96	1
92	97	1
92	94	1
92	1	1
92	95	1
93	108	1
93	119	1
93	73	1
93	74	1
93	11	1
93	12	1
93	93	1
93	96	1
93	97	1
93	94	1
93	164	1
93	122	1
93	4	1
93	98	1
93	177	1
93	165	1
93	166	1
93	99	1
93	167	1
93	168	1
93	169	1
93	109	1
93	472	1
93	1	1
93	23	1
93	406	1
93	95	1
93	132	1
93	473	1
93	474	1
93	475	1
93	476	1
93	477	1
93	478	1
93	479	1
93	480	1
93	481	1
93	482	1
93	403	1
93	413	1
93	405	1
93	483	1
94	73	1
94	93	1
94	96	1
94	97	1
94	94	1
94	164	1
94	204	1
94	4	1
94	127	1
94	0	1
94	99	1
94	100	1
94	101	1
94	5	1
94	44	1
94	345	1
94	380	1
94	1	1
94	23	1
94	264	1
94	95	1
94	133	1
94	139	1
94	140	1
94	141	1
94	142	1
95	12	1
95	121	1
95	93	1
95	96	1
95	97	1
95	94	1
95	204	1
95	341	1
95	374	1
95	484	1
95	260	1
95	485	1
95	4	1
95	211	1
95	212	1
95	223	1
95	98	1
95	127	1
95	0	1
95	99	1
95	100	1
95	101	1
95	5	1
95	6	1
95	345	1
95	380	1
95	1	1
95	23	1
95	264	1
95	95	1
95	139	1
95	140	1
95	141	1
95	142	1
95	52	1
96	108	1
96	486	1
96	10	1
96	384	1
96	11	1
96	12	1
96	332	1
96	123	1
96	124	1
96	333	1
96	125	1
96	126	1
96	98	1
96	177	1
96	165	1
96	166	1
96	216	1
96	99	1
96	167	1
96	168	1
96	316	1
96	169	1
96	158	1
96	1	1
96	23	1
96	110	1
96	131	1
96	185	1
96	51	1
97	108	1
97	11	1
97	12	1
97	93	1
97	96	1
97	97	1
97	94	1
97	4	1
97	211	1
97	212	1
97	223	1
97	98	1
97	156	1
97	127	1
97	224	1
97	177	1
97	165	1
97	166	1
97	99	1
97	167	1
97	168	1
97	169	1
97	5	1
97	44	1
97	109	1
97	128	1
97	345	1
97	380	1
97	449	1
97	1	1
97	23	1
97	487	1
97	129	1
97	130	1
97	194	1
97	63	1
97	195	1
97	196	1
97	197	1
97	131	1
97	252	1
97	178	1
97	179	1
97	180	1
97	181	1
97	254	1
97	182	1
97	488	1
97	183	1
97	47	1
97	48	1
97	49	1
97	489	1
97	490	1
97	139	1
97	140	1
97	141	1
97	143	1
97	144	1
97	145	1
97	448	1
97	491	1
98	108	1
98	222	1
98	11	1
98	12	1
98	225	1
98	93	1
98	96	1
98	97	1
98	94	1
98	164	1
98	174	1
98	374	1
98	260	1
98	4	1
98	274	1
98	165	1
98	166	1
98	99	1
98	167	1
98	168	1
98	169	1
98	5	1
98	44	1
98	473	1
98	492	1
98	474	1
98	475	1
98	476	1
98	472	1
98	477	1
98	478	1
98	479	1
98	480	1
98	481	1
98	493	1
98	494	1
98	23	1
98	78	1
98	129	1
98	130	1
98	495	1
98	195	1
98	496	1
98	497	1
98	498	1
98	131	1
98	264	1
98	95	1
98	355	1
98	276	1
98	277	1
98	499	1
98	349	1
98	445	1
98	500	1
98	501	1
98	502	1
98	339	1
98	503	1
98	504	1
98	505	1
98	506	1
98	507	1
98	508	1
98	272	1
99	74	1
99	11	1
99	93	1
99	96	1
99	97	1
99	94	1
99	174	1
99	127	1
99	5	1
99	44	1
99	109	1
99	509	1
99	449	1
99	1	1
99	23	1
99	194	1
99	63	1
99	195	1
99	196	1
99	197	1
99	131	1
99	275	1
99	95	1
99	178	1
99	180	1
99	254	1
99	488	1
99	133	1
99	144	1
99	145	1
100	108	1
100	11	1
100	247	1
100	248	1
100	510	1
100	249	1
100	1	1
100	23	1
100	252	1
100	253	1
100	178	1
100	180	1
100	254	1
100	9	1
101	222	1
101	11	1
101	12	1
101	93	1
101	96	1
101	97	1
101	94	1
101	174	1
101	511	1
101	4	1
101	314	1
101	123	1
101	124	1
101	125	1
101	126	1
101	98	1
101	165	1
101	166	1
101	99	1
101	167	1
101	168	1
101	169	1
101	1	1
101	102	1
101	23	1
101	103	1
101	512	1
101	82	1
102	12	1
102	93	1
102	96	1
102	97	1
102	94	1
102	5	1
102	95	1
102	133	1
103	312	1
103	513	1
103	514	1
103	93	1
103	96	1
103	97	1
103	94	1
103	98	1
103	5	1
103	6	1
103	109	1
103	1	1
103	194	1
103	63	1
103	195	1
103	196	1
103	197	1
103	114	1
103	133	1
103	441	1
103	515	1
103	52	1
103	272	1
104	93	1
104	96	1
104	97	1
104	94	1
104	98	1
104	5	1
104	6	1
104	128	1
104	1	1
104	133	1
104	441	1
104	52	1
104	272	1
104	471	1
105	11	1
105	12	1
105	93	1
105	96	1
105	97	1
105	94	1
105	4	1
105	516	1
105	98	1
105	127	1
105	0	1
105	99	1
105	100	1
105	101	1
105	5	1
105	44	1
105	128	1
105	517	1
105	518	1
105	519	1
105	520	1
105	521	1
105	522	1
105	1	1
105	102	1
105	23	1
105	103	1
105	194	1
105	63	1
105	195	1
105	196	1
105	197	1
105	64	1
105	146	1
105	147	1
105	148	1
105	149	1
105	150	1
105	151	1
105	152	1
105	153	1
105	154	1
105	133	1
105	139	1
105	140	1
106	108	1
106	119	1
106	73	1
106	74	1
106	11	1
106	12	1
106	93	1
106	96	1
106	97	1
106	94	1
106	164	1
106	4	1
106	211	1
106	212	1
106	523	1
106	127	1
106	165	1
106	166	1
106	99	1
106	167	1
106	168	1
106	169	1
106	449	1
106	1	1
106	23	1
106	95	1
106	441	1
106	215	1
106	272	1
107	12	1
107	93	1
107	96	1
107	97	1
107	94	1
107	4	1
107	0	1
107	99	1
107	100	1
107	101	1
107	109	1
107	1	1
107	102	1
107	23	1
107	103	1
107	95	1
107	139	1
107	140	1
107	141	1
107	142	1
108	11	1
108	93	1
108	96	1
108	97	1
108	94	1
108	223	1
108	98	1
108	0	1
108	99	1
108	100	1
108	101	1
108	23	1
108	95	1
109	108	1
109	11	1
109	4	1
109	224	1
109	0	1
109	99	1
109	100	1
109	101	1
109	1	1
109	23	1
109	469	1
109	524	1
110	108	1
110	73	1
110	11	1
110	93	1
110	96	1
110	97	1
110	94	1
110	164	1
110	174	1
110	4	1
110	314	1
110	123	1
110	124	1
110	125	1
110	126	1
110	525	1
110	98	1
110	526	1
110	127	1
110	165	1
110	166	1
110	99	1
110	167	1
110	168	1
110	169	1
110	5	1
110	44	1
110	109	1
110	128	1
110	527	1
110	1	1
110	23	1
110	95	1
110	178	1
110	179	1
110	180	1
110	181	1
110	254	1
110	182	1
110	183	1
110	401	1
110	528	1
110	529	1
110	530	1
110	531	1
110	185	1
110	532	1
110	533	1
110	129	1
110	130	1
110	131	1
110	534	1
110	535	1
110	536	1
110	177	1
110	265	1
110	267	1
110	268	1
110	25	1
110	370	1
110	371	1
110	140	1
110	143	1
110	144	1
110	145	1
110	537	1
111	93	1
111	96	1
111	97	1
111	94	1
111	4	1
111	98	1
111	127	1
111	5	1
111	6	1
111	128	1
111	345	1
111	95	1
112	93	1
112	96	1
112	97	1
112	94	1
112	4	1
112	98	1
112	538	1
112	0	1
112	99	1
112	100	1
112	101	1
112	1	1
112	102	1
112	23	1
112	539	1
112	540	1
112	541	1
112	542	1
112	543	1
112	544	1
112	545	1
112	546	1
113	12	1
113	93	1
113	96	1
113	97	1
113	94	1
113	1	1
113	23	1
113	95	1
114	11	1
114	12	1
114	93	1
114	96	1
114	97	1
114	94	1
114	374	1
114	260	1
114	4	1
114	123	1
114	124	1
114	126	1
114	263	1
114	127	1
114	0	1
114	99	1
114	100	1
114	101	1
114	128	1
114	509	1
114	1	1
114	23	1
114	347	1
114	431	1
114	547	1
114	139	1
114	140	1
114	141	1
114	548	1
114	549	1
114	142	1
114	269	1
114	270	1
114	271	1
115	12	1
115	93	1
115	96	1
115	97	1
115	94	1
115	4	1
115	211	1
115	212	1
115	0	1
115	99	1
115	100	1
115	101	1
115	128	1
115	1	1
115	23	1
116	108	1
116	11	1
116	12	1
